ZAVSIFMAT,ZAVMATNAZ,ZAVSIF,ZAVNAZ,KAT_MAT,KATEGORIJA,REGIJA,OBCINA,DAT_OD,DAT_DO,VNOS,OBD_SIF,OBDOBJE,STEV_UCENCEV,DOG_SIF,DOGODEK,VZROK_SIF,VZROK
529,"Center za vzgojo, izobraževanje in usposabljanje Velenje",529,"Center za vzgojo, izobraževanje in usposabljanje Velenje",2020,2020,Savinjska,Velenje,21.01.2021,30.01.2021,25.01.2021,1016,4. razred,9,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
529,"Center za vzgojo, izobraževanje in usposabljanje Velenje",529,"Center za vzgojo, izobraževanje in usposabljanje Velenje",2020,2020,Savinjska,Velenje,21.01.2021,30.01.2021,25.01.2021,1017,5. razred,9,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
529,"Center za vzgojo, izobraževanje in usposabljanje Velenje",529,"Center za vzgojo, izobraževanje in usposabljanje Velenje",2020,2020,Savinjska,Velenje,21.01.2021,30.01.2021,25.01.2021,1021,9. razred,8,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
529,"Center za vzgojo, izobraževanje in usposabljanje Velenje",529,"Center za vzgojo, izobraževanje in usposabljanje Velenje",2020,2020,Savinjska,Velenje,22.10.2020,01.11.2020,29.10.2020,1016,4. razred,9,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
533,Osnovna šola bratov Letonja Šmartno ob Paki,533,Osnovna šola bratov Letonja Šmartno ob Paki,2010,2010,Savinjska,Šmartno ob Paki,15.10.2020,21.10.2020,15.10.2020,1006,3. razred,20,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
533,Osnovna šola bratov Letonja Šmartno ob Paki,533,Osnovna šola bratov Letonja Šmartno ob Paki,2010,2010,Savinjska,Šmartno ob Paki,19.10.2020,28.10.2020,23.10.2020,1008,5. razred,20,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
534,Osnovna šola Log - Dragomer,534,Osnovna šola Log - Dragomer,2010,2010,Osrednjeslovenska,Log-Dragomer,17.09.2020,23.09.2020,17.09.2020,1009,6. razred,27,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
534,Osnovna šola Log - Dragomer,534,Osnovna šola Log - Dragomer,2010,2010,Osrednjeslovenska,Log-Dragomer,21.09.2020,27.09.2020,20.09.2020,1011,8. razred,24,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
534,Osnovna šola Log - Dragomer,534,Osnovna šola Log - Dragomer,2010,2010,Osrednjeslovenska,Log-Dragomer,24.09.2020,25.09.2020,23.09.2020,1011,8. razred,26,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
535,Osnovna šola dr. Ivana Korošca Borovnica,10087,"Osnovna šola dr. Ivana Korošca Borovnica, Enota Vrtec",2010,1010,Osrednjeslovenska,Borovnica,08.10.2020,18.10.2020,13.10.2020,1002,2. star. obd.,22,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
535,Osnovna šola dr. Ivana Korošca Borovnica,10087,"Osnovna šola dr. Ivana Korošca Borovnica, Enota Vrtec",2010,1010,Osrednjeslovenska,Borovnica,09.10.2020,18.10.2020,13.10.2020,1002,2. star. obd.,17,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
535,Osnovna šola dr. Ivana Korošca Borovnica,535,Osnovna šola dr. Ivana Korošca Borovnica,2010,2010,Osrednjeslovenska,Borovnica,07.10.2020,15.10.2020,08.10.2020,1006,3. razred,21,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
535,Osnovna šola dr. Ivana Korošca Borovnica,535,Osnovna šola dr. Ivana Korošca Borovnica,2010,2010,Osrednjeslovenska,Borovnica,21.10.2020,23.10.2020,22.10.2020,1005,2. razred,26,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
536,Osnovna šola Ivana Cankarja Vrhnika,536,Osnovna šola Ivana Cankarja Vrhnika,2010,2010,Osrednjeslovenska,Vrhnika,01.10.2020,07.10.2020,01.10.2020,1009,6. razred,26,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
536,Osnovna šola Ivana Cankarja Vrhnika,536,Osnovna šola Ivana Cankarja Vrhnika,2010,2010,Osrednjeslovenska,Vrhnika,12.10.2020,16.10.2020,11.10.2020,1011,8. razred,28,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
536,Osnovna šola Ivana Cankarja Vrhnika,536,Osnovna šola Ivana Cankarja Vrhnika,2010,2010,Osrednjeslovenska,Vrhnika,23.10.2020,23.10.2020,22.10.2020,1007,4. razred,28,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
536,Osnovna šola Ivana Cankarja Vrhnika,536,Osnovna šola Ivana Cankarja Vrhnika,2010,2010,Osrednjeslovenska,Vrhnika,30.09.2020,30.09.2020,30.09.2020,1009,6. razred,26,2003,"Pouk poteka na prilagojen / spremenjen način (manjše skupine, zaščitne maske, dodatna razkuževanja ...)",3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
542,Osnovna šola dr. Slavka Gruma,542,Osnovna šola dr. Slavka Gruma,2020,2020,Zasavska,Zagorje ob Savi,09.10.2020,15.10.2020,08.10.2020,1016,4. razred,8,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
542,Osnovna šola dr. Slavka Gruma,542,Osnovna šola dr. Slavka Gruma,2020,2020,Zasavska,Zagorje ob Savi,19.01.2021,22.01.2021,18.01.2021,1027,VI. stopnja,7,2005,"Pouk poteka na prilagojen / spremenjen način (manjše skupine, zaščitne maske, dodatna razkuževanja ...)",3017,Sum na okužbo s Covid-19 pri učitelju
543,Osnovna šola Petrovče,543,Osnovna šola Petrovče,2010,2010,Savinjska,Žalec,16.10.2020,18.10.2020,16.10.2020,1012,9. razred,25,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
543,Osnovna šola Petrovče,543,Osnovna šola Petrovče,2010,2010,Savinjska,Žalec,27.01.2021,04.02.2021,28.01.2021,1005,2. razred,20,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
544,Osnovna šola Griže,873,"Osnovna šola Griže, Podružnična osnovna šola Liboje",2010,2010,Savinjska,Žalec,16.10.2020,16.10.2020,25.10.2020,1008,5. razred,8,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
544,Osnovna šola Griže,873,"Osnovna šola Griže, Podružnična osnovna šola Liboje",2010,2010,Savinjska,Žalec,22.10.2020,23.10.2020,22.10.2020,1008,5. razred,8,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
545,Osnovna šola Vransko - Tabor,1367,"Osnovna šola Vransko - Tabor, Enota Vrtec",2010,1010,Savinjska,Vransko,04.09.2020,14.09.2020,14.09.2020,1001,1. star. obd.,12,2003,"Pouk poteka na prilagojen / spremenjen način (manjše skupine, zaščitne maske, dodatna razkuževanja ...)",3009,Sum na okužbo s Covid-19 pri učitelju
545,Osnovna šola Vransko - Tabor,1367,"Osnovna šola Vransko - Tabor, Enota Vrtec",2010,1010,Savinjska,Vransko,16.09.2020,25.09.2020,23.09.2020,1002,2. star. obd.,20,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
545,Osnovna šola Vransko - Tabor,1367,"Osnovna šola Vransko - Tabor, Enota Vrtec",2010,1010,Savinjska,Vransko,18.09.2020,27.09.2020,23.09.2020,1002,2. star. obd.,18,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
545,Osnovna šola Vransko - Tabor,14331,"Osnovna šola Vransko - Tabor, Enota Vrtec Tabor",2010,1010,Savinjska,Tabor,02.09.2020,15.09.2020,15.10.2020,1001,1. star. obd.,13,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
545,Osnovna šola Vransko - Tabor,14331,"Osnovna šola Vransko - Tabor, Enota Vrtec Tabor",2010,1010,Savinjska,Tabor,07.09.2020,17.09.2020,14.09.2020,1001,1. star. obd.,14,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3009,Sum na okužbo s Covid-19 pri učitelju
547,II. Osnovna šola Žalec,547,II. Osnovna šola Žalec,2020,2020,Savinjska,Žalec,13.01.2021,21.01.2021,20.01.2021,1017,5. razred,6,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3024,Okužba s Covid-19 pri učencu ali več učencih oddelka
547,II. Osnovna šola Žalec,547,II. Osnovna šola Žalec,2020,2020,Savinjska,Žalec,17.01.2021,24.01.2021,20.01.2021,1025,IV. stopnja,6,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3017,Sum na okužbo s Covid-19 pri učitelju
547,II. Osnovna šola Žalec,547,II. Osnovna šola Žalec,2020,2020,Savinjska,Žalec,18.01.2021,24.01.2021,20.01.2021,1027,VI. stopnja,4,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3017,Sum na okužbo s Covid-19 pri učitelju
547,II. Osnovna šola Žalec,547,II. Osnovna šola Žalec,2020,2020,Savinjska,Žalec,18.01.2021,27.01.2021,20.01.2021,1019,7. razred,9,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
547,II. Osnovna šola Žalec,547,II. Osnovna šola Žalec,2020,2020,Savinjska,Žalec,21.10.2020,31.10.2020,20.10.2020,1022,I. stopnja,6,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3022,Okužba s Covid-19 pri drugem strokovnem delavcu
547,II. Osnovna šola Žalec,547,II. Osnovna šola Žalec,2020,2020,Savinjska,Žalec,21.10.2020,31.10.2020,20.10.2020,1025,IV. stopnja,6,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3022,Okužba s Covid-19 pri drugem strokovnem delavcu
547,II. Osnovna šola Žalec,547,II. Osnovna šola Žalec,2020,2020,Savinjska,Žalec,21.10.2020,31.10.2020,20.10.2020,1027,VI. stopnja,4,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3022,Okužba s Covid-19 pri drugem strokovnem delavcu
548,Glasbena šola Risto Savin Žalec,548,Glasbena šola Risto Savin Žalec,2030,2030,Savinjska,Žalec,08.09.2020,16.09.2020,11.09.2020,1509,Klarinet,16,2016,Karantena za celoten oddelek - pouk poteka na daljavo,3048,Okužba s Covid-19 pri učencu ali več učencih oddelka
551,Osnovna šola Polzela,1365,"Osnovna šola Polzela, Enota Vrtec Polzela",2010,1010,Savinjska,Polzela,23.10.2020,02.11.2020,23.10.2020,1001,1. star. obd.,14,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
551,Osnovna šola Polzela,1365,"Osnovna šola Polzela, Enota Vrtec Polzela",2010,1010,Savinjska,Polzela,23.10.2020,02.11.2020,23.10.2020,1001,1. star. obd.,14,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
551,Osnovna šola Polzela,1365,"Osnovna šola Polzela, Enota Vrtec Polzela",2010,1010,Savinjska,Polzela,24.10.2020,03.11.2020,24.10.2020,1001,1. star. obd.,8,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
551,Osnovna šola Polzela,1365,"Osnovna šola Polzela, Enota Vrtec Polzela",2010,1010,Savinjska,Polzela,24.10.2020,03.11.2020,24.10.2020,1002,2. star. obd.,14,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3014,Okužba s Covid-19 pri drugem strokovnem delavcu
551,Osnovna šola Polzela,1365,"Osnovna šola Polzela, Enota Vrtec Polzela",2010,1010,Savinjska,Polzela,27.10.2020,06.11.2020,27.10.2020,1002,2. star. obd.,19,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
551,Osnovna šola Polzela,1365,"Osnovna šola Polzela, Enota Vrtec Polzela",2010,1010,Savinjska,Polzela,27.10.2020,06.11.2020,27.10.2020,1002,2. star. obd.,17,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
551,Osnovna šola Polzela,1365,"Osnovna šola Polzela, Enota Vrtec Polzela",2010,1010,Savinjska,Polzela,28.10.2020,07.11.2020,28.10.2020,1003,Komb. 1. in 2. star. obd.,19,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3014,Okužba s Covid-19 pri drugem strokovnem delavcu
551,Osnovna šola Polzela,1365,"Osnovna šola Polzela, Enota Vrtec Polzela",2010,1010,Savinjska,Polzela,28.10.2020,07.11.2020,28.10.2020,1003,Komb. 1. in 2. star. obd.,16,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3014,Okužba s Covid-19 pri drugem strokovnem delavcu
552,Osnovna šola Braslovče,1366,"Osnovna šola Braslovče, enota Vrtec",2010,1010,Savinjska,Braslovče,04.09.2020,15.09.2020,15.09.2020,1002,2. star. obd.,15,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
552,Osnovna šola Braslovče,1366,"Osnovna šola Braslovče, enota Vrtec",2010,1010,Savinjska,Braslovče,04.09.2020,15.09.2020,15.09.2020,1002,2. star. obd.,23,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
552,Osnovna šola Braslovče,1377,"Osnovna šola Braslovče, Podružnična osnovna šola Trnava",2010,2010,Savinjska,Braslovče,04.09.2020,16.09.2020,17.09.2020,1004,1. razred,7,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
552,Osnovna šola Braslovče,1377,"Osnovna šola Braslovče, Podružnična osnovna šola Trnava",2010,2010,Savinjska,Braslovče,04.09.2020,16.09.2020,17.09.2020,1005,2. razred,9,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
552,Osnovna šola Braslovče,1377,"Osnovna šola Braslovče, Podružnična osnovna šola Trnava",2010,2010,Savinjska,Braslovče,04.09.2020,16.09.2020,17.09.2020,1006,3. razred,10,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
552,Osnovna šola Braslovče,1377,"Osnovna šola Braslovče, Podružnična osnovna šola Trnava",2010,2010,Savinjska,Braslovče,04.09.2020,16.09.2020,17.09.2020,1007,4. razred,9,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
552,Osnovna šola Braslovče,552,Osnovna šola Braslovče,2010,2010,Savinjska,Braslovče,08.09.2020,17.09.2020,18.09.2020,1011,8. razred,27,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
552,Osnovna šola Braslovče,552,Osnovna šola Braslovče,2010,2010,Savinjska,Braslovče,08.09.2020,17.09.2020,18.09.2020,1012,9. razred,26,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
552,Osnovna šola Braslovče,552,Osnovna šola Braslovče,2010,2010,Savinjska,Braslovče,10.09.2020,20.09.2020,21.09.2020,1011,8. razred,27,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
552,Osnovna šola Braslovče,552,Osnovna šola Braslovče,2010,2010,Savinjska,Braslovče,12.09.2020,22.09.2020,23.09.2020,1009,6. razred,23,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
552,Osnovna šola Braslovče,552,Osnovna šola Braslovče,2010,2010,Savinjska,Braslovče,13.09.2020,20.09.2020,21.09.2020,1010,7. razred,23,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
553,Osnovna šola Prežihovega Voranca Maribor,553,Osnovna šola Prežihovega Voranca Maribor,2010,2010,Podravska,Maribor,15.10.2020,16.10.2020,14.10.2020,1012,9. razred,28,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
553,Osnovna šola Prežihovega Voranca Maribor,553,Osnovna šola Prežihovega Voranca Maribor,2010,2010,Podravska,Maribor,15.10.2020,16.10.2020,14.10.2020,1012,9. razred,29,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
553,Osnovna šola Prežihovega Voranca Maribor,553,Osnovna šola Prežihovega Voranca Maribor,2010,2010,Podravska,Maribor,15.10.2020,21.10.2020,14.10.2020,1005,2. razred,25,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
553,Osnovna šola Prežihovega Voranca Maribor,553,Osnovna šola Prežihovega Voranca Maribor,2010,2010,Podravska,Maribor,16.10.2020,16.10.2020,16.10.2020,1010,7. razred,25,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
553,Osnovna šola Prežihovega Voranca Maribor,553,Osnovna šola Prežihovega Voranca Maribor,2010,2010,Podravska,Maribor,19.10.2020,23.10.2020,19.10.2020,1007,4. razred,26,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
555,Osnovna šola Martina Konšaka Maribor,555,Osnovna šola Martina Konšaka Maribor,2010,2010,Podravska,Maribor,16.10.2020,16.10.2020,15.10.2020,1012,9. razred,25,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
555,Osnovna šola Martina Konšaka Maribor,555,Osnovna šola Martina Konšaka Maribor,2010,2010,Podravska,Maribor,16.10.2020,16.10.2020,15.10.2020,1012,9. razred,22,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
556,Osnovna šola Franceta Prešerna Maribor,556,Osnovna šola Franceta Prešerna Maribor,2010,2010,Podravska,Maribor,10.09.2020,20.09.2020,11.09.2020,1006,3. razred,25,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3012,Sum na okužbo s Covid-19 pri učencu ali več učencih oddelka
55,Srednja medijska in grafična šola Ljubljana,55,Srednja medijska in grafična šola Ljubljana,3010,3010,Osrednjeslovenska,Ljubljana,08.10.2020,11.10.2020,13.10.2020,1028,1. letnik,28,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
55,Srednja medijska in grafična šola Ljubljana,55,Srednja medijska in grafična šola Ljubljana,3010,3010,Osrednjeslovenska,Ljubljana,13.10.2020,17.10.2020,13.10.2020,1030,3. letnik,23,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
55,Srednja medijska in grafična šola Ljubljana,55,Srednja medijska in grafična šola Ljubljana,3010,3010,Osrednjeslovenska,Ljubljana,14.10.2020,18.10.2020,13.10.2020,1030,3. letnik,30,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
561,Osnovna šola Janka Padežnika Maribor,561,Osnovna šola Janka Padežnika Maribor,2010,2010,Podravska,Maribor,04.10.2020,11.10.2020,04.10.2020,1004,1. razred,23,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
561,Osnovna šola Janka Padežnika Maribor,561,Osnovna šola Janka Padežnika Maribor,2010,2010,Podravska,Maribor,28.09.2020,04.10.2020,28.09.2020,1006,3. razred,22,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
561,Osnovna šola Janka Padežnika Maribor,561,Osnovna šola Janka Padežnika Maribor,2010,2010,Podravska,Maribor,28.09.2020,04.10.2020,28.09.2020,1006,3. razred,23,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
56,Srednja šola za oblikovanje Maribor,56,Srednja šola za oblikovanje Maribor,3010,3010,Podravska,Maribor,08.10.2020,17.10.2020,13.10.2020,1028,1. letnik,28,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
56,Srednja šola za oblikovanje Maribor,56,Srednja šola za oblikovanje Maribor,3010,3010,Podravska,Maribor,10.09.2020,19.09.2020,16.09.2020,1031,4. letnik,19,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3030,Okužba s Covid-19 pri drugem strokovnem delavcu
