dt,st_polno_cepljeni_0_17,st_polno_cepljeni_18_24,st_polno_cepljeni_25_44,st_polno_cepljeni_45_64,st_polno_cepljeni_65_74,st_polno_cepljeni_75_plus,delez_polno_cepljeni_0_17,delez_polno_cepljeni_18_24,delez_polno_cepljeni_25_44,delez_polno_cepljeni_45_64,delez_polno_cepljeni_65_74,delez_polno_cepljeni_75_plus,st_dodatno_cepljeni_0_17,st_dodatno_cepljeni_18_24,st_dodatno_cepljeni_25_44,st_dodatno_cepljeni_45_64,st_dodatno_cepljeni_65_74,st_dodatno_cepljeni_75_plus,delez_dodatno_cepljeni_0_17,delez_dodatno_cepljeni_18_24,delez_dodatno_cepljeni_25_44,delez_dodatno_cepljeni_45_64,delez_dodatno_cepljeni_65_74,delez_dodatno_cepljeni_75_plus,st_2Xdodatno_cepljeni_0_17,st_2Xdodatno_cepljeni_18_24,st_2Xdodatno_cepljeni_25_44,st_2Xdodatno_cepljeni_45_64,st_2Xdodatno_cepljeni_65_74,st_2Xdodatno_cepljeni_75_plus,delez_2Xdodatno_cepljeni_0_17,delez_2Xdodatno_cepljeni_18_24,delez_2Xdodatno_cepljeni_25_44,delez_2Xdodatno_cepljeni_45_64,delez_2Xdodatno_cepljeni_65_74,delez_2Xdodatno_cepljeni_75_plus
2021-07-14,351,877,2600,2046,433,205,0.0933,0.6317,0.4744,0.3415,0.1726,0.1058,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-15,363,1151,3625,2854,544,417,0.0964,0.8290,0.6614,0.4764,0.2168,0.2152,0,0,2,2,0,1,0.0000,0.0000,0.0004,0.0003,0.0000,0.0005,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-16,276,842,2227,2019,373,237,0.0733,0.6064,0.4063,0.3370,0.1486,0.1223,0,1,0,0,0,0,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-17,11,121,455,426,51,19,0.0029,0.0872,0.0830,0.0711,0.0203,0.0098,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-18,0,0,2,6,0,1,0.0000,0.0000,0.0004,0.0010,0.0000,0.0005,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-19,94,443,1214,1014,167,61,0.0250,0.3191,0.2215,0.1693,0.0666,0.0315,0,0,2,0,0,0,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-20,117,440,1333,1074,206,196,0.0311,0.3169,0.2432,0.1793,0.0821,0.1011,0,0,0,1,0,0,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-21,190,677,2026,1916,396,292,0.0505,0.4876,0.3696,0.3198,0.1578,0.1507,0,0,0,1,0,2,0.0000,0.0000,0.0000,0.0002,0.0000,0.0010,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-22,401,679,2264,2025,490,458,0.1065,0.4890,0.4131,0.3380,0.1953,0.2363,0,0,0,2,0,0,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-23,192,617,1864,1869,456,276,0.0510,0.4444,0.3401,0.3120,0.1817,0.1424,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-24,26,89,315,271,35,15,0.0069,0.0641,0.0575,0.0452,0.0139,0.0077,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-25,0,1,12,3,0,1,0.0000,0.0007,0.0022,0.0005,0.0000,0.0005,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-26,145,363,1016,824,183,98,0.0385,0.2615,0.1854,0.1375,0.0729,0.0506,0,0,0,1,0,0,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-27,147,338,1056,929,209,217,0.0391,0.2434,0.1927,0.1551,0.0833,0.1120,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-28,223,545,1610,1703,529,522,0.0592,0.3925,0.2937,0.2843,0.2108,0.2693,0,0,1,0,3,8,0.0000,0.0000,0.0002,0.0000,0.0012,0.0041,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-29,290,738,2150,1990,589,479,0.0770,0.5315,0.3923,0.3322,0.2347,0.2472,0,0,0,1,0,1,0.0000,0.0000,0.0000,0.0002,0.0000,0.0005,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-30,233,547,1705,1771,597,421,0.0619,0.3940,0.3111,0.2956,0.2379,0.2172,0,0,2,2,1,0,0.0000,0.0000,0.0004,0.0003,0.0004,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-31,47,107,483,443,105,37,0.0125,0.0771,0.0881,0.0739,0.0418,0.0191,0,0,0,0,1,0,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-01,0,0,3,6,0,0,0.0000,0.0000,0.0005,0.0010,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-02,188,369,967,991,292,167,0.0499,0.2658,0.1764,0.1654,0.1164,0.0862,0,0,0,2,0,0,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-03,162,317,855,872,282,224,0.0430,0.2283,0.1560,0.1456,0.1124,0.1156,1,0,0,0,0,0,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-04,264,503,1537,1749,600,345,0.0701,0.3623,0.2804,0.2919,0.2391,0.1780,0,0,0,2,0,0,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-05,322,608,1878,2115,670,695,0.0855,0.4379,0.3426,0.3530,0.2670,0.3586,0,0,0,2,1,1,0.0000,0.0000,0.0000,0.0003,0.0004,0.0005,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-06,259,526,1655,1884,625,447,0.0688,0.3789,0.3019,0.3145,0.2491,0.2306,0,0,2,1,0,0,0.0000,0.0000,0.0004,0.0002,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-07,5,50,214,178,26,10,0.0013,0.0360,0.0390,0.0297,0.0104,0.0052,0,0,1,1,0,0,0.0000,0.0000,0.0002,0.0002,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-08,9,14,69,50,9,7,0.0024,0.0101,0.0126,0.0083,0.0036,0.0036,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-09,126,269,760,754,233,168,0.0335,0.1937,0.1387,0.1259,0.0929,0.0867,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-10,204,351,978,920,224,180,0.0542,0.2528,0.1784,0.1536,0.0893,0.0929,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-11,299,469,1286,1409,463,304,0.0794,0.3378,0.2346,0.2352,0.1845,0.1569,0,1,2,1,1,1,0.0000,0.0007,0.0004,0.0002,0.0004,0.0005,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-12,451,770,1827,2084,658,477,0.1198,0.5546,0.3333,0.3479,0.2622,0.2461,0,0,1,1,1,0,0.0000,0.0000,0.0002,0.0002,0.0004,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-13,298,637,1712,1756,548,421,0.0792,0.4588,0.3123,0.2931,0.2184,0.2172,0,0,0,2,0,0,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-14,3,52,183,172,32,11,0.0008,0.0375,0.0334,0.0287,0.0128,0.0057,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-15,0,4,12,22,1,0,0.0000,0.0029,0.0022,0.0037,0.0004,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-16,225,385,1103,1086,281,129,0.0598,0.2773,0.2012,0.1813,0.1120,0.0666,0,0,3,5,3,1,0.0000,0.0000,0.0005,0.0008,0.0012,0.0005,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-17,208,447,1251,1244,392,222,0.0553,0.3220,0.2282,0.2076,0.1562,0.1145,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-18,289,507,1348,1451,506,341,0.0768,0.3652,0.2459,0.2422,0.2016,0.1759,0,0,0,2,1,3,0.0000,0.0000,0.0000,0.0003,0.0004,0.0015,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-19,512,693,1644,1840,624,416,0.1360,0.4991,0.2999,0.3071,0.2487,0.2146,0,2,2,2,0,0,0.0000,0.0014,0.0004,0.0003,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-20,342,543,1498,1562,402,296,0.0909,0.3911,0.2733,0.2607,0.1602,0.1527,0,0,1,1,2,1,0.0000,0.0000,0.0002,0.0002,0.0008,0.0005,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-21,15,61,219,205,44,18,0.0040,0.0439,0.0400,0.0342,0.0175,0.0093,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-22,0,0,1,1,0,0,0.0000,0.0000,0.0002,0.0002,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-23,224,314,934,799,278,136,0.0595,0.2262,0.1704,0.1334,0.1108,0.0702,0,0,3,4,2,0,0.0000,0.0000,0.0005,0.0007,0.0008,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-24,258,462,1225,1102,306,289,0.0685,0.3328,0.2235,0.1839,0.1219,0.1491,0,0,1,1,5,0,0.0000,0.0000,0.0002,0.0002,0.0020,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-25,322,444,1200,1215,410,369,0.0855,0.3198,0.2189,0.2028,0.1634,0.1904,1,0,4,6,3,2,0.0003,0.0000,0.0007,0.0010,0.0012,0.0010,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-26,461,573,1682,1658,532,385,0.1225,0.4127,0.3069,0.2767,0.2120,0.1987,0,0,0,7,1,4,0.0000,0.0000,0.0000,0.0012,0.0004,0.0021,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-27,317,434,1347,1306,419,441,0.0842,0.3126,0.2458,0.2180,0.1670,0.2275,0,0,2,10,3,4,0.0000,0.0000,0.0004,0.0017,0.0012,0.0021,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-28,14,63,244,174,48,27,0.0037,0.0454,0.0445,0.0290,0.0191,0.0139,0,0,0,1,0,0,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-29,0,5,10,7,3,0,0.0000,0.0036,0.0018,0.0012,0.0012,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-30,326,317,799,641,195,87,0.0866,0.2283,0.1458,0.1070,0.0777,0.0449,0,0,1,6,4,3,0.0000,0.0000,0.0002,0.0010,0.0016,0.0015,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-08-31,182,352,989,752,213,149,0.0484,0.2535,0.1804,0.1255,0.0849,0.0769,0,0,1,3,3,2,0.0000,0.0000,0.0002,0.0005,0.0012,0.0010,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-01,222,352,1000,888,310,210,0.0590,0.2535,0.1824,0.1482,0.1235,0.1084,0,0,5,11,7,3,0.0000,0.0000,0.0009,0.0018,0.0028,0.0015,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-02,431,571,1462,1481,523,385,0.1145,0.4113,0.2667,0.2472,0.2084,0.1987,0,0,4,9,6,9,0.0000,0.0000,0.0007,0.0015,0.0024,0.0046,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-03,254,440,1238,1153,316,242,0.0675,0.3169,0.2259,0.1925,0.1259,0.1249,0,2,2,10,8,11,0.0000,0.0014,0.0004,0.0017,0.0032,0.0057,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-04,6,49,127,93,22,13,0.0016,0.0353,0.0232,0.0155,0.0088,0.0067,0,0,1,2,1,1,0.0000,0.0000,0.0002,0.0003,0.0004,0.0005,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-06,227,288,812,722,228,144,0.0603,0.2074,0.1481,0.1205,0.0909,0.0743,0,0,3,13,8,16,0.0000,0.0000,0.0005,0.0022,0.0032,0.0083,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-07,206,427,1230,1119,290,190,0.0547,0.3075,0.2244,0.1868,0.1156,0.0980,0,1,52,85,24,62,0.0000,0.0007,0.0095,0.0142,0.0096,0.0320,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-08,328,502,1285,1334,399,347,0.0871,0.3616,0.2344,0.2227,0.1590,0.1790,0,6,54,102,46,273,0.0000,0.0043,0.0099,0.0170,0.0183,0.1409,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-09,493,618,1682,1642,515,484,0.1310,0.4451,0.3069,0.2741,0.2052,0.2497,1,7,151,243,105,531,0.0003,0.0050,0.0275,0.0406,0.0418,0.2740,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-10,374,534,1490,1467,403,312,0.0994,0.3846,0.2718,0.2449,0.1606,0.1610,1,12,139,219,83,198,0.0003,0.0086,0.0254,0.0366,0.0331,0.1022,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-11,22,101,341,221,29,28,0.0058,0.0727,0.0622,0.0369,0.0116,0.0144,0,0,9,20,46,157,0.0000,0.0000,0.0016,0.0033,0.0183,0.0810,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-12,0,0,1,1,0,0,0.0000,0.0000,0.0002,0.0002,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-13,291,359,1241,1232,274,179,0.0773,0.2586,0.2264,0.2056,0.1092,0.0924,0,1,49,84,49,247,0.0000,0.0007,0.0089,0.0140,0.0195,0.1274,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-14,242,674,2079,1965,406,233,0.0643,0.4854,0.3793,0.3280,0.1618,0.1202,0,6,182,276,121,384,0.0000,0.0043,0.0332,0.0461,0.0482,0.1981,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-15,413,742,2204,1982,555,420,0.1097,0.5344,0.4021,0.3308,0.2212,0.2167,0,4,129,250,104,689,0.0000,0.0029,0.0235,0.0417,0.0414,0.3555,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-16,642,1042,3237,2884,769,654,0.1706,0.7505,0.5906,0.4814,0.3065,0.3375,0,10,332,548,194,980,0.0000,0.0072,0.0606,0.0915,0.0773,0.5057,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-17,403,791,2596,2376,571,412,0.1071,0.5697,0.4736,0.3966,0.2275,0.2126,0,15,465,687,186,616,0.0000,0.0108,0.0848,0.1147,0.0741,0.3178,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-18,73,205,1013,790,145,80,0.0194,0.1477,0.1848,0.1319,0.0578,0.0413,0,2,63,119,56,368,0.0000,0.0014,0.0115,0.0199,0.0223,0.1899,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-19,47,91,259,275,64,16,0.0125,0.0655,0.0473,0.0459,0.0255,0.0083,0,2,43,70,32,168,0.0000,0.0014,0.0078,0.0117,0.0128,0.0867,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-20,291,312,959,745,189,103,0.0773,0.2247,0.1750,0.1244,0.0753,0.0531,0,7,167,246,87,352,0.0000,0.0050,0.0305,0.0411,0.0347,0.1816,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-21,256,314,852,756,236,166,0.0680,0.2262,0.1554,0.1262,0.0940,0.0857,0,12,158,317,126,755,0.0000,0.0086,0.0288,0.0529,0.0502,0.3896,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-22,244,322,890,902,317,289,0.0648,0.2319,0.1624,0.1506,0.1263,0.1491,0,14,145,250,133,894,0.0000,0.0101,0.0265,0.0417,0.0530,0.4613,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-23,425,626,1814,1756,575,445,0.1129,0.4509,0.3310,0.2931,0.2291,0.2296,0,7,125,269,154,1334,0.0000,0.0050,0.0228,0.0449,0.0614,0.6883,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-24,307,681,2014,1759,462,311,0.0816,0.4905,0.3674,0.2936,0.1841,0.1605,0,11,195,355,125,750,0.0000,0.0079,0.0356,0.0593,0.0498,0.3870,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-25,25,120,361,354,80,46,0.0066,0.0864,0.0659,0.0591,0.0319,0.0237,0,3,11,21,12,240,0.0000,0.0022,0.0020,0.0035,0.0048,0.1238,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-26,9,63,160,165,37,17,0.0024,0.0454,0.0292,0.0275,0.0147,0.0088,0,0,4,8,2,24,0.0000,0.0000,0.0007,0.0013,0.0008,0.0124,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-27,211,359,959,918,256,143,0.0561,0.2586,0.1750,0.1532,0.1020,0.0738,0,5,84,109,59,287,0.0000,0.0036,0.0153,0.0182,0.0235,0.1481,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-28,201,501,1374,1264,392,235,0.0534,0.3608,0.2507,0.2110,0.1562,0.1213,0,4,137,199,94,576,0.0000,0.0029,0.0250,0.0332,0.0375,0.2972,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-29,284,314,1110,968,380,296,0.0755,0.2262,0.2025,0.1616,0.1514,0.1527,0,12,105,158,125,1410,0.0000,0.0086,0.0192,0.0264,0.0498,0.7275,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-09-30,490,452,1459,1482,542,440,0.1302,0.3256,0.2662,0.2474,0.2160,0.2270,0,9,90,182,121,766,0.0000,0.0065,0.0164,0.0304,0.0482,0.3952,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-01,341,363,1375,1279,409,327,0.0906,0.2615,0.2509,0.2135,0.1630,0.1687,0,8,134,249,112,532,0.0000,0.0058,0.0244,0.0416,0.0446,0.2745,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-02,44,46,200,182,29,16,0.0117,0.0331,0.0365,0.0304,0.0116,0.0083,0,0,9,8,12,154,0.0000,0.0000,0.0016,0.0013,0.0048,0.0795,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-03,6,3,2,6,3,0,0.0016,0.0022,0.0004,0.0010,0.0012,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-04,291,320,1202,1167,420,246,0.0773,0.2305,0.2193,0.1948,0.1674,0.1269,0,5,30,44,39,238,0.0000,0.0036,0.0055,0.0073,0.0155,0.1228,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-05,383,532,1847,2032,670,426,0.1018,0.3832,0.3370,0.3392,0.2670,0.2198,0,3,36,62,61,276,0.0000,0.0022,0.0066,0.0103,0.0243,0.1424,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-06,457,610,2044,2041,744,494,0.1214,0.4394,0.3729,0.3407,0.2965,0.2549,0,4,67,112,85,452,0.0000,0.0029,0.0122,0.0187,0.0339,0.2332,0,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005
2021-10-07,923,976,3168,3166,1056,787,0.2452,0.7030,0.5780,0.5285,0.4208,0.4061,1,6,92,220,150,806,0.0003,0.0043,0.0168,0.0367,0.0598,0.4159,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-08,717,861,2632,2640,783,563,0.1905,0.6201,0.4802,0.4407,0.3120,0.2905,1,6,81,182,101,444,0.0003,0.0043,0.0148,0.0304,0.0402,0.2291,0,0,0,0,1,0,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000
2021-10-09,140,157,551,422,97,55,0.0372,0.1131,0.1005,0.0704,0.0387,0.0284,0,1,7,9,17,58,0.0000,0.0007,0.0013,0.0015,0.0068,0.0299,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-10,22,27,52,67,17,23,0.0058,0.0194,0.0095,0.0112,0.0068,0.0119,0,0,1,2,2,4,0.0000,0.0000,0.0002,0.0003,0.0008,0.0021,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-11,488,474,1417,1386,433,327,0.1297,0.3414,0.2585,0.2313,0.1726,0.1687,0,4,32,49,50,228,0.0000,0.0029,0.0058,0.0082,0.0199,0.1176,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-12,399,467,1468,1278,443,393,0.1060,0.3364,0.2678,0.2133,0.1765,0.2028,0,2,35,77,101,494,0.0000,0.0014,0.0064,0.0129,0.0402,0.2549,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-13,318,388,1172,1210,443,401,0.0845,0.2795,0.2138,0.2020,0.1765,0.2069,0,1,52,116,160,613,0.0000,0.0007,0.0095,0.0194,0.0638,0.3163,0,0,1,0,1,0,0.0000,0.0000,0.0002,0.0000,0.0004,0.0000
2021-10-14,573,634,1758,1603,597,584,0.1522,0.4566,0.3207,0.2676,0.2379,0.3013,1,4,69,148,245,997,0.0003,0.0029,0.0126,0.0247,0.0976,0.5144,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-15,408,451,1189,1083,394,344,0.1084,0.3248,0.2169,0.1808,0.1570,0.1775,0,7,92,198,204,681,0.0000,0.0050,0.0168,0.0330,0.0813,0.3514,0,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005
2021-10-16,36,29,121,71,13,9,0.0096,0.0209,0.0221,0.0119,0.0052,0.0046,0,0,2,2,6,19,0.0000,0.0000,0.0004,0.0003,0.0024,0.0098,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-17,2,8,11,6,1,1,0.0005,0.0058,0.0020,0.0010,0.0004,0.0005,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-18,251,237,578,502,182,169,0.0667,0.1707,0.1055,0.0838,0.0725,0.0872,0,6,43,57,152,333,0.0000,0.0043,0.0078,0.0095,0.0606,0.1718,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-19,212,224,764,612,185,135,0.0563,0.1613,0.1394,0.1022,0.0737,0.0697,0,6,43,74,188,525,0.0000,0.0043,0.0078,0.0124,0.0749,0.2709,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-20,204,216,678,577,215,265,0.0542,0.1556,0.1237,0.0963,0.0857,0.1367,0,1,40,122,325,694,0.0000,0.0007,0.0073,0.0204,0.1295,0.3581,0,0,0,1,1,1,0.0000,0.0000,0.0000,0.0002,0.0004,0.0005
