date,state.icu.in.vaccinated,state.icu.in.vaccinatedpartially,state.icu.in.recovered,state.icu.in.other,state.icu.in,state.icu.out,state.icu,state.critical.in,state.critical.out,state.critical,state.niv,hospital.icu.free,hospital.icu.total,state.deceased.hospital.icu,state.deceased.hospital.icu.todate,state.icu.total,state.critical.total,state.ukclj.icu.in.vaccinated,state.ukclj.icu.in.vaccinatedpartially,state.ukclj.icu.in.recovered,state.ukclj.icu.in.other,state.ukclj.icu.in,state.ukclj.icu.out,state.ukclj.icu,state.ukclj.critical.in,state.ukclj.critical.out,state.ukclj.critical,state.ukclj.niv,hospital.ukclj.icu.free,hospital.ukclj.icu.total,state.ukclj.deceased.hospital.icu,state.ukclj.deceased.hospital.icu.todate,state.ukclj.icu.total,state.ukclj.critical.total,state.ukcmb.icu.in.vaccinated,state.ukcmb.icu.in.vaccinatedpartially,state.ukcmb.icu.in.recovered,state.ukcmb.icu.in.other,state.ukcmb.icu.in,state.ukcmb.icu.out,state.ukcmb.icu,state.ukcmb.critical.in,state.ukcmb.critical.out,state.ukcmb.critical,state.ukcmb.niv,hospital.ukcmb.icu.free,hospital.ukcmb.icu.total,state.ukcmb.deceased.hospital.icu,state.ukcmb.deceased.hospital.icu.todate,state.ukcmb.icu.total,state.ukcmb.critical.total,state.ukg.icu.in.other,state.ukg.icu.in,state.ukg.icu.out,state.ukg.icu,state.ukg.icu.in,state.ukg.icu.out,state.ukg.icu,state.ukg.critical.in,state.ukg.critical.out,state.ukg.critical,state.ukg.niv,hospital.ukg.icu.free,hospital.ukg.icu.total,state.ukg.deceased.hospital.icu,state.ukg.deceased.hospital.icu.todate,state.ukg.icu.total,state.ukg.critical.total,state.sbce.icu.in.vaccinated,state.sbce.icu.in.vaccinatedpartially,state.sbce.icu.in.recovered,state.sbce.icu.in.other,state.sbce.icu.in,state.sbce.icu.out,state.sbce.icu,state.sbce.critical.in,state.sbce.critical.out,state.sbce.critical,state.sbce.niv,hospital.sbce.icu.free,hospital.sbce.icu.total,state.sbce.deceased.hospital.icu,state.sbce.deceased.hospital.icu.todate,state.sbce.icu.total,state.sbce.critical.total,state.sbnm.icu.in.vaccinated,state.sbnm.icu.in.vaccinatedpartially,state.sbnm.icu.in.recovered,state.sbnm.icu.in.other,state.sbnm.icu.in,state.sbnm.icu.out,state.sbnm.icu,state.sbnm.critical.in,state.sbnm.critical.out,state.sbnm.critical,state.sbnm.niv,hospital.sbnm.icu.free,hospital.sbnm.icu.total,state.sbnm.deceased.hospital.icu,state.sbnm.deceased.hospital.icu.todate,state.sbnm.icu.total,state.sbnm.critical.total,state.sbms.icu.in.vaccinated,state.sbms.icu.in.vaccinatedpartially,state.sbms.icu.in.recovered,state.sbms.icu.in.other,state.sbms.icu.in,state.sbms.icu.out,state.sbms.icu,state.sbms.critical.in,state.sbms.critical.out,state.sbms.critical,state.sbms.niv,hospital.sbms.icu.free,hospital.sbms.icu.total,state.sbms.deceased.hospital.icu,state.sbms.deceased.hospital.icu.todate,state.sbms.icu.total,state.sbms.critical.total,state.sbpt.icu.in.vaccinated,state.sbpt.icu.in.vaccinatedpartially,state.sbpt.icu.in.recovered,state.sbpt.icu.in.other,state.sbpt.icu.in,state.sbpt.icu.out,state.sbpt.icu,state.sbpt.critical.in,state.sbpt.critical.out,state.sbpt.critical,state.sbpt.niv,hospital.sbpt.icu.free,hospital.sbpt.icu.total,state.sbpt.deceased.hospital.icu,state.sbpt.deceased.hospital.icu.todate,state.sbpt.icu.total,state.sbpt.critical.total,state.sbsg.icu.in.vaccinated,state.sbsg.icu.in.vaccinatedpartially,state.sbsg.icu.in.recovered,state.sbsg.icu.in.other,state.sbsg.icu.in,state.sbsg.icu.out,state.sbsg.icu,state.sbsg.critical.in,state.sbsg.critical.out,state.sbsg.critical,state.sbsg.niv,hospital.sbsg.icu.free,hospital.sbsg.icu.total,state.sbsg.deceased.hospital.icu,state.sbsg.deceased.hospital.icu.todate,state.sbsg.icu.total,state.sbsg.critical.total,state.sbtr.icu.in.vaccinated,state.sbtr.icu.in.vaccinatedpartially,state.sbtr.icu.in.recovered,state.sbtr.icu.in.other,state.sbtr.icu.in,state.sbtr.icu.out,state.sbtr.icu,state.sbtr.critical.in,state.sbtr.critical.out,state.sbtr.critical,state.sbtr.niv,hospital.sbtr.icu.free,hospital.sbtr.icu.total,state.sbtr.deceased.hospital.icu,state.sbtr.deceased.hospital.icu.todate,state.sbtr.icu.total,state.sbtr.critical.total,state.sbiz.icu.in.vaccinated,state.sbiz.icu.in.vaccinatedpartially,state.sbiz.icu.in.recovered,state.sbiz.icu.in.other,state.sbiz.icu.in,state.sbiz.icu.out,state.sbiz.icu,state.sbiz.critical.in,state.sbiz.critical.out,state.sbiz.critical,state.sbiz.niv,hospital.sbiz.icu.free,hospital.sbiz.icu.total,state.sbiz.deceased.hospital.icu,state.sbiz.deceased.hospital.icu.todate,state.sbiz.icu.total,state.sbiz.critical.total,state.sbng.icu.in.vaccinated,state.sbng.icu.in.vaccinatedpartially,state.sbng.icu.in.recovered,state.sbng.icu.in.other,state.sbng.icu.in,state.sbng.icu.out,state.sbng.icu,state.sbng.critical.in,state.sbng.critical.out,state.sbng.critical,state.sbng.niv,hospital.sbng.icu.free,hospital.sbng.icu.total,state.sbng.deceased.hospital.icu,state.sbng.deceased.hospital.icu.todate,state.sbng.icu.total,state.sbng.critical.total,state.sbje.icu.in.vaccinated,state.sbje.icu.in.vaccinatedpartially,state.sbje.icu.in.recovered,state.sbje.icu.in.other,state.sbje.icu.in,state.sbje.icu.out,state.sbje.icu,state.sbje.critical.in,state.sbje.critical.out,state.sbje.critical,state.sbje.niv,hospital.sbje.icu.free,hospital.sbje.icu.total,state.sbje.deceased.hospital.icu,state.sbje.deceased.hospital.icu.todate,state.sbje.icu.total,state.sbje.critical.total,state.sbbr.icu.in.vaccinated,state.sbbr.icu.in.vaccinatedpartially,state.sbbr.icu.in.recovered,state.sbbr.icu.in.other,state.sbbr.icu.in,state.sbbr.icu.out,state.sbbr.icu,state.sbbr.critical.in,state.sbbr.critical.out,state.sbbr.critical,state.sbbr.niv,hospital.sbbr.icu.free,hospital.sbbr.icu.total,state.sbbr.deceased.hospital.icu,state.sbbr.deceased.hospital.icu.todate,state.sbbr.icu.total,state.sbbr.critical.total,state.bse.icu.in.vaccinated,state.bse.icu.in.vaccinatedpartially,state.bse.icu.in.recovered,state.bse.icu.in.other,state.bse.icu.in,state.bse.icu.out,state.bse.icu,state.bse.critical.in,state.bse.critical.out,state.bse.critical,state.bse.niv,hospital.bse.icu.free,hospital.bse.icu.total,state.bse.deceased.hospital.icu,state.bse.deceased.hospital.icu.todate,state.bse.icu.total,state.bse.critical.total,state.bto.icu.in.vaccinated,state.bto.icu.in.vaccinatedpartially,state.bto.icu.in.recovered,state.bto.icu.in.other,state.bto.icu.in,state.bto.icu.out,state.bto.icu,state.bto.critical.in,state.bto.critical.out,state.bto.critical,state.bto.niv,hospital.bto.icu.free,hospital.bto.icu.total,state.bto.deceased.hospital.icu,state.bto.deceased.hospital.icu.todate,state.bto.icu.total,state.bto.critical.total
2020-11-29,,,,,21,11,192,9,1,146,,29,221,5,185,866,471,,,,,4,1,54,4,,48,,12,66,1,47,242,136,,,,,5,6,41,,1,30,,7,48,,27,186,87,,0,0,9,0,0,9,,,5,,3,12,1,13,56,29,,,,,5,2,21,3,,18,,0,21,2,31,121,68,,,,,4,1,12,1,,7,,0,12,,15,56,30,,,,,0,0,18,,,15,,5,23,,15,64,41,,,,,0,0,5,,,3,,0,5,,6,19,10,,,,,1,0,8,,,7,,0,8,,5,31,16,,,,,0,0,7,,,2,,1,8,,12,39,19,,,,,0,0,4,,,4,,2,6,1,7,18,12,,,,,0,0,7,,,4,,-1,6,,1,16,12,,,,,1,1,4,1,,3,0,0,4,,5,14,10,,,,,1,0,2,,,0,,0,2,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,,,,,19,5,201,4,4,141,,22,223,5,190,885,475,,,,,9,0,63,4,,52,,5,68,,47,251,140,,,,,4,1,42,,,28,,6,48,2,29,190,87,,1,0,9,1,0,9,,1,3,,3,12,1,14,57,29,,,,,4,3,21,,2,15,,0,21,1,32,125,68,,,,,0,0,12,,1,6,,0,12,,15,56,30,,,,,1,1,18,,,15,,5,23,,15,65,41,,,,,0,0,5,,,3,,0,5,,6,19,10,,,,,0,0,8,,,7,,0,8,,5,31,16,,,,,0,0,7,,,2,,1,8,,12,39,19,,,,,0,0,4,,,4,,2,6,,7,18,12,,,,,0,0,6,,,3,,0,6,1,2,16,12,,,,,0,0,4,,,3,0,0,4,,5,14,10,,,,,0,0,2,,,0,,0,2,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,,,,,18,6,208,12,0,148,,16,224,5,195,903,487,,,,,4,0,65,3,,53,,3,68,2,49,255,143,,,,,5,1,46,5,,33,,2,48,,29,195,92,,0,1,8,0,1,8,1,,4,,4,12,,14,57,30,,,,,3,2,22,,,15,,0,22,,32,128,68,,,,,1,0,12,2,,7,,0,12,1,16,57,32,,,,,2,0,20,1,,16,,3,23,,15,67,42,,,,,1,0,5,,,2,,0,5,1,7,20,10,,,,,1,1,8,,,7,,0,8,,5,32,16,,,,,1,1,7,,,2,,1,8,,12,40,19,,,,,0,0,4,,,4,,2,6,,7,18,12,,,,,0,0,5,,,2,,1,6,1,3,16,12,,,,,0,0,4,,,3,0,0,4,,5,14,10,,,,,0,0,2,,,0,,0,2,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-02,,,,,14,20,197,6,5,144,,28,225,5,200,917,493,,,,,5,6,63,2,,54,,7,70,1,50,260,145,,,,,1,3,43,,2,30,,5,48,1,30,196,92,,1,0,8,1,0,8,2,,5,,4,12,1,15,58,32,,,,,1,3,19,1,,15,,3,22,1,33,129,69,,,,,1,1,12,,,7,,0,12,,16,58,32,,,,,0,2,18,,1,15,,5,23,,15,67,42,,,,,1,1,5,,,2,,0,5,,7,21,10,,,,,1,1,7,,1,5,,0,7,1,6,33,16,,,,,1,1,7,,1,1,,1,8,,12,41,19,,,,,1,1,4,,,4,,2,6,,7,19,12,,,,,1,1,5,1,,3,,1,6,,3,17,13,,,,,0,0,4,,,3,0,0,4,,5,14,10,,,,,0,0,2,,,0,,0,2,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-03,,,,,13,9,195,6,6,138,,28,223,6,206,930,499,,,,,4,5,59,1,,52,,11,70,3,53,264,146,,,,,3,1,45,5,,35,,3,48,,30,199,97,,1,0,9,1,0,9,,1,4,,3,12,,15,59,32,,,,,1,1,18,,3,11,,2,20,1,34,130,69,,,,,0,0,12,,,7,,0,12,,16,58,32,,,,,1,0,17,,,13,,6,23,2,17,68,42,,,,,1,1,5,,1,1,,0,5,,7,22,10,,,,,0,0,7,,1,4,,0,7,,6,33,16,,,,,0,0,7,,,1,,1,8,,12,41,19,,,,,1,0,5,,,4,,1,6,,7,20,12,,,,,0,0,5,,,3,,1,6,,3,17,13,,,,,1,1,4,,,3,0,0,4,,5,15,10,,,,,0,0,2,,,0,,0,2,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,,,,,19,15,197,5,3,138,,25,222,2,208,949,504,,,,,7,3,63,1,,53,,7,70,,53,271,147,,,,,2,2,44,,1,33,,4,48,1,31,201,97,,0,0,8,0,0,8,,,3,,4,12,1,16,59,32,,,,,3,1,20,1,,12,,0,20,,34,133,70,,,,,2,3,11,1,,8,,1,12,,16,60,33,,,,,2,0,19,1,,14,,4,23,,17,70,43,,,,,1,2,4,,,1,,1,5,,7,23,10,,,,,0,0,7,1,,5,,0,7,,6,33,17,,,,,1,2,6,,,1,,2,8,,12,42,19,,,,,0,0,5,,2,2,,0,5,,7,20,12,,,,,1,1,5,,,3,,1,6,,3,18,13,,,,,0,1,3,,,3,0,1,4,,5,15,10,,,,,0,0,2,,,0,,0,2,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-05,,,,,20,19,191,8,2,136,,27,218,8,216,969,512,,,,,4,10,56,,1,50,,14,70,2,55,275,147,,,,,7,1,47,5,,35,,1,48,3,34,208,102,,2,2,8,2,2,8,,,3,,4,12,,16,61,32,,,,,3,2,20,,,11,,0,20,1,35,136,70,,,,,2,2,11,1,,9,,1,12,,16,62,34,,,,,1,1,18,1,,14,,1,19,1,18,71,44,,,,,0,0,4,,,1,,1,5,,7,23,10,,,,,0,0,6,,1,3,,1,7,1,7,33,17,,,,,0,0,6,,,1,,2,8,,12,42,19,,,,,0,0,5,,,2,,0,5,,7,20,12,,,,,0,0,5,1,,4,,1,6,,3,18,14,,,,,0,0,3,,,3,0,1,4,,5,15,10,,,,,1,1,2,,,0,,0,2,,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-06,,,,,18,12,194,7,2,138,,24,218,3,219,987,519,,,,,4,1,58,,,49,,12,70,1,56,279,147,,,,,4,4,47,,1,34,,1,48,,34,212,102,,0,0,8,0,0,8,1,,4,,4,12,,16,61,33,,,,,2,2,20,1,,12,,0,20,,35,138,71,,,,,0,1,10,,,9,,2,12,,16,62,34,,,,,2,2,17,3,,16,,2,19,1,19,73,47,,,,,1,1,4,1,,2,,1,5,,7,24,11,,,,,1,0,7,1,,4,,0,7,,7,34,18,,,,,2,0,8,,1,0,,0,8,,12,44,19,,,,,1,1,4,,,1,,1,5,1,8,21,12,,,,,0,0,5,,,4,,1,6,,3,18,14,,,,,1,0,4,,,3,0,0,4,,5,16,10,,,,,0,0,2,,,0,,0,2,,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-07,,,,,14,14,191,9,6,138,,27,218,3,222,1001,528,,,,,3,1,60,4,,53,,10,70,,56,282,151,,,,,0,5,41,,3,30,,7,48,1,35,212,102,,3,0,10,3,0,10,,1,2,,2,12,1,17,64,33,,,,,3,3,20,3,,15,,0,20,,35,141,74,,,,,2,0,12,1,,10,,0,12,,16,64,35,,,,,1,2,15,,,15,,4,19,1,20,74,47,,,,,1,0,5,1,,3,,0,5,,7,25,12,,,,,1,2,6,,1,3,,1,7,,7,35,18,,,,,0,1,7,,,0,,1,8,,12,44,19,,,,,0,0,4,,,1,,1,5,,8,21,12,,,,,0,0,5,,1,3,,1,6,,3,18,14,,,,,0,0,4,,,3,0,0,4,,5,16,10,,,,,0,0,2,,,0,,0,2,,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-08,,,,,20,12,189,5,8,125,,30,219,10,232,1021,533,,,,,5,7,56,,2,49,,14,70,2,58,287,151,,,,,5,0,45,,2,27,,3,48,1,36,217,102,,1,2,8,1,2,8,2,,3,,4,12,1,18,65,35,,,,,1,1,18,,3,10,,2,20,2,37,142,74,,,,,1,1,11,,,9,,1,12,1,17,65,35,,,,,3,0,16,,,13,,3,19,2,22,77,47,,,,,0,0,5,,,3,,0,5,,7,25,12,,,,,2,0,8,1,,4,,0,8,,7,37,19,,,,,0,0,7,1,,1,,1,8,,12,44,20,,,,,1,0,5,,,1,,0,5,,8,22,12,,,,,0,0,5,,,3,,1,6,,3,18,14,,,,,0,1,3,,1,2,0,1,4,,5,16,10,,,,,1,0,2,1,,0,,0,2,1,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-09,,,,,21,12,196,13,0,136,,22,218,2,234,1042,546,,,,,1,0,57,2,,51,,13,70,,58,288,153,,,,,6,3,48,5,,32,,0,48,,36,223,107,,1,1,8,1,1,8,1,,4,,4,12,,18,66,36,,,,,3,1,20,1,,11,,0,20,,37,145,75,,,,,2,0,12,1,,9,,0,12,1,18,67,36,,,,,2,0,18,1,,14,,1,19,,22,79,48,,,,,2,2,5,1,,4,,0,5,,7,27,13,,,,,0,1,7,,,4,,0,7,,7,37,19,,,,,1,2,6,,,1,,2,8,,12,45,20,,,,,1,1,4,,,0,,1,5,1,9,23,12,,,,,0,0,5,,,3,,1,6,,3,18,14,,,,,2,1,4,1,,3,0,0,4,,5,18,11,,,,,0,0,2,,,0,,0,2,,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-10,,,,,19,23,187,8,5,134,,33,220,5,239,1061,554,,,,,4,6,55,,2,49,,15,70,,58,292,153,,,,,2,6,42,,,30,,6,48,2,38,225,107,,2,0,9,2,0,9,2,,5,,2,11,1,19,68,38,,,,,2,4,18,,2,9,,2,20,,37,147,75,,,,,3,0,15,2,,11,,0,15,,18,70,38,,,,,3,3,17,2,,15,,2,19,1,23,82,50,,,,,1,1,5,,1,3,,0,5,,7,28,13,,,,,0,1,5,,,3,,2,7,1,8,37,19,,,,,2,1,7,1,,2,,1,8,,12,47,21,,,,,0,0,4,,,0,,1,5,,9,23,12,,,,,0,1,4,,,3,,2,6,,3,18,14,,,,,0,0,4,1,,4,0,0,4,,5,18,12,,,,,0,0,2,,,0,,0,2,,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11,,,,,24,13,193,6,0,135,,29,222,5,244,1085,560,,,,,3,3,53,,,47,,17,70,2,60,295,153,,,,,7,5,44,1,,31,,4,48,,38,232,108,,3,1,10,3,1,10,1,,5,,2,12,1,20,71,39,,,,,4,1,20,,,8,,0,20,1,38,151,75,,,,,2,1,16,1,,12,,0,16,,18,72,39,,,,,0,0,16,1,,15,,3,19,1,24,82,51,,,,,0,0,5,,,3,,0,5,,7,28,13,,,,,1,0,6,1,,4,,1,7,,8,38,20,,,,,1,0,8,1,,3,,0,8,,12,48,22,,,,,1,1,4,,,0,,1,5,,9,24,12,,,,,1,0,5,,,3,,1,6,,3,19,14,,,,,0,0,4,,,4,0,0,4,,5,18,12,,,,,1,1,2,,,0,,0,2,,2,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-12,,,,,20,20,189,10,5,136,,32,221,4,248,1105,570,,,,,2,4,51,,,47,,19,70,,60,297,153,,,,,4,5,42,,3,27,,6,48,1,39,236,108,,2,2,10,2,2,10,1,,6,,2,12,,20,73,40,,,,,2,4,17,1,,8,,3,20,1,39,153,76,,,,,0,1,15,,2,10,,0,15,,18,72,39,,,,,3,0,19,3,,18,,0,19,,24,85,54,,,,,1,0,5,,,2,,0,5,1,8,29,13,,,,,0,0,6,1,,5,,1,7,,8,38,21,,,,,3,3,8,1,,4,,0,8,,12,51,23,,,,,1,0,4,2,,1,,1,5,1,10,25,14,,,,,1,0,6,1,,4,,0,6,,3,20,15,,,,,1,1,4,,,4,0,0,4,,5,19,12,,,,,0,0,2,,,0,,0,2,,2,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-13,,,,,17,7,197,14,3,145,,23,220,2,250,1122,584,,,,,6,0,55,2,,47,,15,70,2,62,303,155,,,,,6,2,46,6,,33,,2,48,,39,242,114,,0,1,9,0,1,9,,,6,,3,12,,20,73,40,,,,,3,1,19,3,,11,,1,20,,39,156,79,,,,,0,1,14,2,,12,,0,14,,18,72,41,,,,,0,0,19,,2,16,,0,19,,24,85,54,,,,,0,0,5,,,2,,0,5,,8,29,13,,,,,0,0,6,,1,4,,1,7,,8,38,21,,,,,0,0,8,1,,5,,0,8,,12,51,24,,,,,2,1,5,,,1,,0,5,,10,27,14,,,,,0,0,6,,,4,,0,6,,3,20,15,,,,,0,0,4,,,4,0,0,4,,5,19,12,,,,,0,1,1,,,0,,1,2,,2,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-14,,,,,16,7,205,8,0,152,,16,221,1,251,1138,592,,,,,4,0,58,1,,47,,12,70,1,63,307,156,,,,,5,1,50,1,,34,,-2,48,,39,247,115,,2,0,11,2,0,11,1,,7,,1,12,,20,75,41,,,,,3,3,19,3,,14,,1,20,,39,159,82,,,,,1,0,15,1,,13,,0,15,,18,73,42,,,,,0,0,19,,,16,,0,19,,24,85,54,,,,,0,0,5,,,2,,0,5,,8,29,13,,,,,0,0,6,,,4,,1,7,,8,38,21,,,,,0,0,8,,,5,,0,8,,12,51,24,,,,,1,1,5,,,1,,0,5,,10,28,14,,,,,0,1,5,1,,5,,1,6,,3,20,16,,,,,0,0,4,,,4,0,0,4,,5,19,12,,,,,0,1,0,,,0,,2,2,,2,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-15,,,,,16,15,201,4,2,149,,22,223,5,256,1154,596,,,,,4,4,55,4,,48,,15,70,3,66,311,160,,,,,3,7,44,,2,30,,4,48,2,41,250,115,,0,0,11,0,0,11,,,7,,1,12,,20,75,41,,,,,4,2,21,,,14,,0,21,,39,163,82,,,,,2,1,16,,,13,,0,16,,18,75,42,,,,,1,1,19,,,16,,0,19,,24,86,54,,,,,0,0,5,,,2,,0,5,,8,29,13,,,,,0,0,6,,,4,,1,7,,8,38,21,,,,,0,0,8,,,5,,0,8,,12,51,24,,,,,0,0,5,,,1,,0,5,,10,28,14,,,,,2,0,7,,,5,,-1,6,,3,22,16,,,,,0,0,4,,,4,0,0,4,,5,19,12,,,,,0,0,0,,,0,,2,2,,2,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-16,,,,,16,11,204,4,2,149,,20,224,2,258,1170,600,,,,,4,4,54,1,,48,,16,70,1,67,315,161,,,,,5,4,45,,,30,,3,48,,41,255,115,,2,1,12,2,1,12,,,7,,0,12,,20,77,41,,,,,1,1,21,,1,13,,0,21,,39,164,82,,,,,1,0,17,1,,14,,0,17,,18,76,43,,,,,1,1,19,,1,15,,0,19,,24,87,54,,,,,0,0,5,,,2,,0,5,,8,29,13,,,,,1,0,7,,,4,,0,7,,8,39,21,,,,,0,0,7,1,,5,,1,8,1,13,51,25,,,,,1,0,6,,,1,,-1,5,,10,29,14,,,,,0,0,7,1,,6,,-1,6,,3,22,17,,,,,0,0,4,,,4,0,0,4,,5,19,12,,,,,0,0,0,,,0,,2,2,,2,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-17,,,,,21,17,202,7,1,149,,21,223,6,264,1191,607,,,,,7,1,59,4,,51,,11,70,1,68,322,165,,,,,4,7,41,,1,28,,7,48,1,42,259,115,,1,1,12,1,1,12,1,,8,,0,12,,20,78,42,,,,,2,2,21,1,,14,,0,21,,39,166,83,,,,,0,0,16,,,13,,0,16,1,19,76,43,,,,,3,2,18,,,13,,1,19,2,26,90,54,,,,,0,1,4,,,2,,1,5,,8,29,13,,,,,1,2,6,,,4,,1,7,,8,40,21,,,,,0,0,7,,,5,,1,8,,13,51,25,,,,,1,1,5,,,0,,0,5,1,11,30,14,,,,,1,0,8,1,,7,,-2,6,,3,23,18,,,,,0,0,4,,,4,0,0,4,,5,19,12,,,,,1,0,1,,,0,,1,2,,2,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-18,,,,,17,14,204,7,4,151,,15,219,1,265,1208,614,,,,,5,3,61,4,,55,,9,70,,68,327,169,,,,,2,3,40,,1,27,,4,44,,42,261,115,,1,1,12,1,1,12,,,8,,0,12,,20,79,42,,,,,1,2,20,,1,13,,0,20,,39,167,83,,,,,2,0,17,,1,11,,0,17,1,20,78,43,,,,,3,2,19,,,13,,0,19,,26,93,54,,,,,0,1,3,,,2,,2,5,,8,29,13,,,,,1,0,7,2,,6,,0,7,,8,41,23,,,,,1,0,8,,,5,,0,8,,13,52,25,,,,,0,1,4,1,,1,,1,5,,11,30,15,,,,,0,0,8,,,7,,-2,6,,3,23,18,,,,,0,1,3,,1,3,0,1,4,,5,19,12,,,,,1,0,2,,,0,,0,2,,2,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-19,,,,,11,11,200,5,8,144,,18,218,4,269,1219,619,,,,,2,2,60,,5,49,,10,70,1,69,329,169,,,,,6,1,44,4,,30,,0,44,1,43,267,119,,0,0,12,0,0,12,,1,7,,0,12,,20,79,42,,,,,0,4,16,,1,12,,4,20,,39,167,83,,,,,0,1,16,1,,12,,0,16,,20,78,44,,,,,1,2,17,,1,11,,2,19,1,27,94,54,,,,,2,0,5,,,2,,0,5,,8,31,13,,,,,0,0,7,,,6,,0,7,,8,41,23,,,,,0,0,7,,,4,,1,8,1,14,52,25,,,,,0,0,4,,,1,,1,5,,11,30,15,,,,,0,1,7,,,7,,-1,6,,3,23,18,,,,,0,0,3,,,3,0,1,4,,5,19,12,,,,,0,0,2,,,0,,0,2,,2,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-20,,,,,12,8,199,8,2,145,,21,220,5,274,1231,627,,,,,2,2,60,2,,51,,10,70,,69,331,171,,,,,1,3,40,,1,27,,4,44,2,45,268,119,,0,0,11,0,0,11,1,,7,,1,12,1,21,79,43,,,,,1,0,16,1,,12,,4,20,1,40,168,84,,,,,3,1,18,1,,13,,0,18,,20,81,45,,,,,2,1,18,3,,14,,1,19,,27,96,57,,,,,1,1,5,,,2,,0,5,,8,32,13,,,,,0,0,6,,1,4,,1,7,1,9,41,23,,,,,0,0,7,,,4,,1,8,,14,52,25,,,,,0,0,4,,,1,,1,5,,11,30,15,,,,,1,0,8,,,7,,-2,6,,3,24,18,,,,,1,0,4,,,3,0,0,4,,5,20,12,,,,,0,0,2,,,0,,0,2,,2,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-21,,,,,20,8,206,15,2,153,,12,218,5,279,1251,642,,,,,3,2,59,5,,54,,11,70,2,71,334,176,,,,,8,1,46,6,,32,,-2,44,1,46,276,125,,0,0,10,0,0,10,,,6,,2,12,1,22,79,43,,,,,4,0,20,1,,13,,0,20,,40,172,85,,,,,1,2,16,2,,14,,0,16,1,21,82,47,,,,,2,1,19,1,,15,,0,19,,27,98,58,,,,,0,0,5,,1,1,,0,5,,8,32,13,,,,,1,0,7,,1,3,,0,7,,9,42,23,,,,,1,0,8,,,4,,0,8,,14,53,25,,,,,0,0,4,,,1,,1,5,,11,30,15,,,,,0,1,7,,,7,,-1,6,,3,24,18,,,,,0,1,3,,,3,0,1,4,,5,20,12,,,,,0,0,2,,,0,,0,2,,2,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-22,,,,,21,15,207,9,1,156,,10,217,5,284,1272,651,,,,,6,4,61,2,,56,,9,70,,71,340,178,,,,,5,4,46,2,,33,,-2,44,1,47,281,127,,0,1,8,0,1,8,1,,6,,4,12,1,23,79,44,,,,,2,1,20,,,12,,0,20,1,41,174,85,,,,,3,0,19,,,14,,-3,16,,21,85,47,,,,,2,3,17,2,,16,,2,19,1,28,100,60,,,,,0,0,4,,,0,,0,4,1,9,32,13,,,,,0,0,7,,,3,,0,7,,9,42,23,,,,,1,1,8,,,4,,0,8,,14,54,25,,,,,2,1,5,2,,3,,0,5,,11,32,17,,,,,0,0,7,,1,6,,-1,6,,3,24,18,,,,,0,0,3,,,3,0,1,4,,5,20,12,,,,,0,0,2,,,0,,0,2,,2,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
