date,absent.from,absent.to,school_type,school,person_type,person_class,reason
2021-02-01,2021-01-06,2021-02-05,OSPP,637,A,OSPP4,OSPPOSE
2021-02-01,2021-01-06,2021-02-05,OSPP,637,A,OSPP5,OSPPOSE
2021-02-01,2021-01-06,2021-02-05,OSPP,637,A,OSPP6,OSPPOSE
2021-02-01,2021-01-06,2021-02-05,OSPP,637,A,OSPP7,OSPPOSE
2021-02-01,2021-01-06,2021-02-05,OSPP,637,A,OSPP8,OSPPOSE
2021-02-01,2021-01-06,2021-02-05,OSPP,637,A,OSPPST2,OSPPOSE
2021-02-01,2021-01-06,2021-02-05,OSPP,637,A,OSPPST3,OSPPOSE
2021-02-01,2021-02-01,2021-02-10,PV,10049,E,PVDS,PVSUM
2021-02-01,2021-02-01,2021-02-10,PV,10049,E,PVDD,PVSUM
2021-02-01,2021-02-01,2021-02-10,PV,10049,E,PVDD,PVSUM
2021-02-01,2021-02-01,2021-02-10,PV,10049,E,PVDD,PVSUM
2021-02-01,2021-02-01,2021-02-10,PV,10049,E,PVDD,PVSUM
2021-02-01,2021-02-01,2021-02-11,PV,10049,E,PVDD,PVOKU
2021-02-01,2021-01-04,2021-01-14,PV,10049,E,PVV,PVOKU
2021-02-01,2021-01-28,2021-02-06,PV,10049,E,PVV,PVSUM
2021-02-01,2021-02-01,2021-02-10,PV,10050,E,PVDS,PVOKU
2021-02-01,2021-02-01,2021-02-10,PV,10088,E,PVDS,OSOKU
2021-02-01,2021-01-27,2021-02-06,PV,1065,E,PVDD,PVOKU
2021-02-01,2021-01-29,2021-02-08,PV,1065,E,PVDS,PVOKU
2021-02-01,2021-02-01,2021-02-10,PV,1135,E,PVV,OSSUM
2021-02-01,2021-02-01,2021-02-11,PV,1135,E,PVV,OSOKU
2021-02-01,2021-01-24,2021-02-05,PV,1135,E,PVV,OSOKU
2021-02-01,2021-02-01,2021-02-10,PV,11411,E,PVDD,PVOKU
2021-02-01,2021-02-01,2021-02-10,PV,11413,E,PVV,PVOKU
2021-02-01,2021-02-01,2021-02-10,PV,11413,E,PVV,PVSUM
2021-02-01,2021-02-01,2021-02-10,PV,11413,E,PVDS,PVOKU
2021-02-01,2021-02-01,2021-02-09,PV,11809,A,PVSO1,PVOKU
2021-02-01,2021-02-01,2021-02-10,PV,11809,A,PVSO2,PVSUM
2021-02-01,2021-02-01,2021-02-10,PV,11809,A,PVSO2,PVSUM
2021-02-01,2021-02-01,2021-02-10,PV,11809,A,PVSO2,PVSUM
2021-02-01,2021-01-28,2021-02-06,PV,11809,A,PVSO1,PVSUM
2021-02-01,2021-01-28,2021-02-06,PV,11809,A,PVSO1,PVSUM
2021-02-01,2021-01-28,2021-02-06,PV,11809,A,PVSO1,PVSUM
2021-02-01,2021-01-28,2021-02-06,PV,11809,A,PVSO1,PVSUM
2021-02-01,2021-01-28,2021-02-06,PV,11809,A,PVSO1,PVSUM
2021-02-01,2021-01-28,2021-02-06,PV,11809,A,PVSO1,PVSUM
2021-02-01,2021-01-28,2021-02-06,PV,11809,A,PVSO1,PVSUM
2021-02-01,2021-01-28,2021-02-06,PV,11809,A,PVSO1,PVSUM
2021-02-01,2021-01-28,2021-02-06,PV,11809,A,PVSO1,PVSUM
2021-02-01,2021-01-28,2021-02-06,PV,11809,E,PVV,PVSUM
2021-02-01,2021-01-28,2021-02-06,PV,11809,E,PVDS,PVSUM
2021-02-01,2021-02-01,2021-02-10,PV,11812,A,PVSO2,PVSUM
2021-02-01,2021-02-01,2021-02-10,PV,11830,E,PVV,PVOKU
2021-02-01,2021-02-02,2021-02-07,PV,11830,E,PVDS,PVSUM
2021-02-01,2021-01-28,2021-02-01,PV,11830,E,PVDD,PVSUM
2021-02-01,2021-01-28,2021-02-01,PV,11830,E,PVDD,PVSUM
2021-02-01,2021-01-28,2021-02-01,PV,11830,E,PVDD,PVSUM
2021-02-01,2021-01-28,2021-02-01,PV,11830,E,PVDD,PVSUM
2021-02-01,2021-01-28,2021-02-05,PV,11830,E,PVDD,PVSUM
2021-02-01,2021-01-29,2021-02-07,PV,11909,E,PVV,PVSUM
2021-02-01,2021-01-29,2021-02-07,PV,11909,E,PVDS,PVSUM
2021-02-01,2021-02-01,2021-02-10,PV,12169,E,PVDS,PVOKU
2021-02-01,2021-01-22,2021-01-31,PV,12169,E,PVDD,PVOKU
2021-02-01,2021-02-01,2021-02-11,PV,1248,E,PVDS,OSSUM
2021-02-01,2021-02-01,2021-02-10,PV,1254,A,PVSO1,OSSUM
2021-02-01,2021-02-01,2021-02-10,PV,1254,E,PVDS,OSOKU
2021-02-01,2021-01-25,2021-02-04,PV,12772,E,PVDS,PVSUM
2021-02-01,2021-02-01,2021-02-10,PV,1285,A,PVSO1,OSSUM
2021-02-01,2021-02-01,2021-02-10,PV,1285,A,PVSO2,OSSUM
2021-02-01,2021-01-26,2021-01-31,PV,1285,E,PVV,OSOKU
2021-02-01,2021-02-01,2021-02-11,PV,12909,E,PVDD,PVOKU
2021-02-01,2021-02-01,2021-02-10,PV,1311,E,PVV,OSOKU
2021-02-01,2021-02-01,2021-02-10,PV,1311,E,PVV,OSOKU
2021-02-01,2021-02-01,2021-02-10,PV,1311,E,PVDS,OSOKU
2021-02-01,2021-02-01,2021-02-10,PV,1311,E,PVDD,OSOKU
2021-02-01,2021-02-01,2021-02-10,PV,1311,E,PVDD,OSOKU
2021-02-01,2021-02-01,2021-02-11,PV,1327,A,PVSO2,OSSUM
2021-02-01,2021-01-29,2021-02-08,PV,1327,A,PVSO2,OSSUM
2021-02-01,2021-01-30,2021-02-11,PV,1327,E,PVV,OSOKU
2021-02-01,2021-01-26,2021-02-18,PV,1332,E,PVV,OSOKU
2021-02-01,2021-01-29,2021-02-08,PV,13709,E,PVDS,OSOKU
2021-02-01,2021-01-31,2021-02-09,PV,14079,A,PVSO2,PVOKU
2021-02-01,2021-02-01,2021-02-07,PV,14079,E,PVV,PVSUM
2021-02-01,2021-01-21,2021-01-31,PV,14089,A,PVSO2,OSSUM
2021-02-01,2021-01-26,2021-02-04,PV,14192,E,PVV,PVSUM
2021-02-01,2021-01-26,2021-02-04,PV,14709,E,PVV,PVSUM
2021-02-01,2021-01-26,2021-02-04,PV,14709,E,PVV,PVSUM
2021-02-01,2021-01-26,2021-02-04,PV,14709,E,PVDS,PVSUM
2021-02-01,2021-01-25,2021-02-04,PV,14711,E,PVDD,PVSUM
2021-02-01,2021-01-25,2021-02-05,PV,14711,E,PVDD,PVOKU
2021-02-01,2021-02-01,2021-02-11,PV,14969,E,PVV,OSSUM
2021-02-01,2021-02-01,2021-01-12,PV,15169,E,PVV,OSOKU
2021-02-01,2020-12-29,2021-02-07,PV,15252,A,PVSO2,OSSUM
2021-02-01,2020-12-30,2021-02-07,PV,15252,A,PVSO2,OSSUM
2021-02-01,2020-12-30,2021-02-07,PV,15252,A,PVSO2,OSSUM
2021-02-01,2020-12-30,2021-02-07,PV,15252,A,PVSO2,OSSUM
2021-02-01,2020-12-30,2021-02-07,PV,15252,A,PVSO2,OSSUM
2021-02-01,2020-12-30,2021-02-07,PV,15252,A,PVSO2,OSSUM
2021-02-01,2020-12-30,2021-02-07,PV,15252,A,PVSO2,OSSUM
2021-02-01,2020-12-30,2021-02-07,PV,15252,A,PVSO2,OSSUM
2021-02-01,2020-12-30,2021-02-07,PV,15252,A,PVSO2,OSSUM
2021-02-01,2020-12-30,2021-02-07,PV,15252,A,PVSO2,OSSUM
2021-02-01,2020-12-30,2021-02-07,PV,15252,A,PVSO2,OSSUM
2021-02-01,2020-12-30,2021-02-07,PV,15252,A,PVSO2,OSSUM
2021-02-01,2021-01-31,2021-02-08,PV,15252,E,PVV,OSSUM
2021-02-01,2021-01-31,2021-02-08,PV,15252,E,PVV,OSOKU
2021-02-01,2021-02-01,2021-02-10,PV,16910,E,PVDS,PVOKU
2021-02-01,2021-02-01,2021-02-10,PV,16911,E,PVDS,PVOKU
2021-02-01,2021-02-01,2021-02-11,PV,17590,E,PVV,OSOKU
2021-02-01,2021-01-31,2021-02-10,PV,17830,E,PVV,PVOKU
2021-02-01,2021-02-01,2021-02-10,PV,18590,E,PVV,PVOKU
2021-02-01,2021-02-01,2021-02-11,PV,18910,A,PVSO2,PVSUM
2021-02-01,2021-02-01,2021-02-08,PV,18993,E,PVV,PVOKU
2021-02-01,2021-02-01,2021-02-08,PV,18996,A,PVSO12,PVOKU
2021-02-01,2021-02-01,2021-02-08,PV,19930,A,PVSO2,OSOKU
2021-02-01,2021-02-01,2021-02-10,PV,19930,E,PVV,OSOKU
2021-02-01,2021-01-26,2021-02-09,PV,21455,A,PVSO12,PVOSE
2021-02-01,2021-01-29,2021-02-09,PV,21455,A,PVSO12,PVSUM
2021-02-01,2021-01-29,2021-02-09,PV,21455,A,PVSO12,PVOSE
2021-02-01,2021-02-01,2021-02-09,PV,21455,E,PVV,PVOKU
2021-02-01,2021-01-25,2021-02-03,PV,22135,E,PVDS,PVSUM
2021-02-01,2021-02-01,2021-02-10,PV,23015,E,PVV,PVOKU
2021-02-01,2021-02-01,2021-02-10,PV,23015,E,PVV,PVOKU
2021-02-01,2021-01-29,2021-02-08,PV,23555,E,PVDD,PVOKU
2021-02-01,2021-02-01,2021-02-11,PV,3653,E,PVV,OSOKU
2021-02-01,2021-01-25,2021-02-04,PV,3653,E,PVV,OSOKU
2021-02-01,2021-02-01,2021-02-11,PV,3695,E,PVV,OSSUM
2021-02-01,2021-02-01,2021-02-11,PV,3695,E,PVDD,OSSUM
2021-02-01,2021-01-31,2021-02-09,PV,3718,E,PVV,OSOKU
2021-02-01,2021-02-01,2021-02-10,PV,3746,E,PVV,OSSUM
2021-02-01,2021-02-01,2021-02-10,PV,3772,E,PVV,OSOKU
2021-02-01,2021-02-01,2021-02-10,PV,3772,E,PVV,OSOKU
2021-02-01,2021-02-01,2021-02-10,PV,3772,E,PVV,OSOKU
2021-02-01,2021-02-01,2021-02-10,PV,3772,E,PVDS,OSSUM
2021-02-01,2021-02-01,2021-02-10,PV,3772,E,PVDS,OSSUM
2021-02-01,2021-02-01,2021-02-10,PV,3772,E,PVDD,OSOKU
2021-02-01,2021-02-01,2021-02-10,PV,3772,E,PVDD,OSSUM
2021-02-01,2021-01-31,2021-02-09,PV,3785,E,PVV,OSSUM
2021-02-01,2021-02-01,2021-02-10,PV,3823,E,PVDD,OSOKU
2021-02-01,2021-01-29,2021-02-08,PV,3823,E,PVV,OSSUM
2021-02-01,2021-01-29,2021-02-08,PV,3823,E,PVDS,OSSUM
2021-02-01,2021-01-26,2021-02-05,SS,1376,E,SSDS,SSOKU
2021-02-01,2021-02-01,2021-02-11,SS,3778,E,SSDS,SSOKU
2021-02-01,2021-02-01,2021-02-11,SS,3778,E,SSDS,SSOKU
2021-02-01,2021-02-01,2021-02-02,ZAV,1004,A,ZAVST1,ZAVSUM
2021-02-01,2021-01-22,2021-02-03,ZAV,1005,E,ZAVV,ZAVOKU
2021-02-01,2021-02-01,2021-02-11,ZAV,3567,E,ZAVV,ZAVSUM
2021-02-01,2021-02-01,2021-02-11,ZAV,3567,E,ZAVDS,ZAVSUM
2021-02-01,2021-02-01,2021-02-10,ZAV,3577,E,ZAVDD,ZAVOKU
2021-02-01,2021-01-30,2021-02-03,ZAV,3631,E,ZAVU,ZAVSUM
2021-02-02,2021-02-01,2021-02-08,GS,139,E,GSDD,GSSUM
2021-02-02,2021-01-26,2021-02-02,OS,112,A,OS3,OSOSE
2021-02-02,2021-01-28,2021-02-01,OS,112,A,OS3,OSOSE
2021-02-02,2021-02-01,2021-02-11,OS,112,E,OSDD,OSOKU
2021-02-02,2021-02-01,2021-02-02,OS,1234,A,OS1,OSSUM
2021-02-02,2021-02-01,2021-02-10,OS,1234,A,OS3,OSSUM
2021-02-02,2021-02-01,2021-02-11,OS,125,E,OSDD,OSOKU
2021-02-02,2021-02-01,2021-02-11,OS,125,E,OSDD,OSOKU
2021-02-02,2021-01-29,2021-02-07,OS,1272,A,OS3,OSOKU
2021-02-02,2021-01-29,2021-02-07,OS,1272,E,OSU,OSSUM
2021-02-02,2021-01-29,2021-02-07,OS,1272,E,OSU,OSSUM
2021-02-02,2021-01-29,2021-02-06,OS,130,A,OS3,OSOKU
2021-02-02,2021-02-01,2021-02-11,OS,1307,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,1312,E,OSDD,OSSUM
2021-02-02,2021-02-02,2021-02-12,OS,1315,A,OS1,OSSUM
2021-02-02,2021-02-01,2021-02-10,OS,1337,E,OSU,OSSUM
2021-02-02,2021-02-01,2021-02-10,OS,1337,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,1337,E,OSDS,OSOKU
2021-02-02,2021-02-01,2021-10-10,OS,135,E,OSU,OSOKU
2021-02-02,2021-02-02,2021-02-02,OS,145,A,OS1,OSOSE
2021-02-02,2021-02-02,2021-02-02,OS,145,A,OS1,OSSUM
2021-02-02,2021-02-02,2021-02-02,OS,145,A,OS1,OSOSE
2021-02-02,2021-02-02,2021-02-02,OS,145,A,OS1,OSOSE
2021-02-02,2021-02-02,2021-02-02,OS,145,A,OS2,OSOSE
2021-02-02,2021-02-02,2021-02-02,OS,145,A,OS2,OSSUM
2021-02-02,2021-02-02,2021-02-02,OS,145,A,OS2,OSOSE
2021-02-02,2021-02-02,2021-02-02,OS,145,A,OS2,OSOSE
2021-02-02,2021-02-02,2021-02-11,OS,158,A,OS2,OSSUM
2021-02-02,2021-01-25,2021-02-03,OS,158,A,OS2,OSSUM
2021-02-02,2021-02-01,2021-02-05,OS,164,A,OS1,OSSUM
2021-02-02,2021-01-26,2021-02-03,OS,164,A,OS3,OSSUM
2021-02-02,2021-01-26,2021-02-05,OS,164,A,OS2,OSSUM
2021-02-02,2021-02-01,2021-02-15,OS,165,E,OSU,OSOKU
2021-02-02,2021-01-25,2021-02-05,OS,165,E,OSDD,OSSUM
2021-02-02,2021-02-01,2021-02-05,OS,174,A,OS1,OSOSE
2021-02-02,2021-02-01,2021-02-05,OS,174,A,OS3,OSOSE
2021-02-02,2021-02-02,2021-02-11,OS,174,E,OSDD,OSSUM
2021-02-02,2021-02-01,2021-02-11,OS,179,A,OS1,OSOSE
2021-02-02,2021-02-01,2021-02-02,OS,194,A,OS2,OSOSE
2021-02-02,2021-02-01,2021-02-02,OS,194,A,OS3,OSOSE
2021-02-02,2021-02-01,2021-02-10,OS,194,A,OS2,OSSUM
2021-02-02,2021-02-01,2021-02-10,OS,194,A,OS3,OSSUM
2021-02-02,2021-01-26,2021-02-02,OS,194,A,OS3,OSOSE
2021-02-02,2021-01-26,2021-02-02,OS,194,A,OS3,OSOSE
2021-02-02,2021-02-01,2021-02-02,OS,194,E,OSDD,OSSUM
2021-02-02,2021-02-02,2021-02-12,OS,201,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,231,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,231,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,231,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,231,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,231,E,OSDD,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,231,E,OSDD,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,233,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,233,E,OSU,OSSUM
2021-02-02,2021-02-01,2021-02-10,OS,233,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,233,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,233,E,OSDS,OSSUM
2021-02-02,2021-02-01,2021-02-10,OS,233,E,OSDS,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,233,E,OSDS,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,233,E,OSDD,OSSUM
2021-02-02,2021-01-27,2021-02-06,OS,238,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-13,OS,248,E,OSU,OSOKU
2021-02-02,2021-02-02,2021-02-10,OS,259,A,OS2,OSSUM
2021-02-02,2021-02-02,2021-02-10,OS,259,E,OSU,OSOKU
2021-02-02,2021-02-02,2021-02-12,OS,269,A,OS2,OSSUM
2021-02-02,2021-02-02,2021-02-12,OS,269,A,OS2,OSSUM
2021-02-02,2021-02-02,2021-02-12,OS,269,A,OS2,OSSUM
2021-02-02,2021-02-01,2021-02-11,OS,278,E,OSDS,OSSUM
2021-02-02,2021-01-19,2021-01-29,OS,278,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,280,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,280,E,OSDS,OSOKU
2021-02-02,2021-02-02,2021-02-08,OS,286,A,OS1,OSSUM
2021-02-02,2021-02-02,2021-02-09,OS,286,A,OS2,OSSUM
2021-02-02,2021-01-31,2021-02-09,OS,286,A,OS1,OSSUM
2021-02-02,2021-02-01,2021-02-10,OS,294,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,294,E,OSDD,OSOKU
2021-02-02,2021-02-02,2021-02-12,OS,311,A,OS2,OSOSE
2021-02-02,2021-02-02,2021-02-12,OS,311,A,OS3,OSSUM
2021-02-02,2021-02-02,2021-02-12,OS,311,A,OS3,OSSUM
2021-02-02,2021-01-24,2021-02-08,OS,315,E,OSU,OSOKU
2021-02-02,2021-01-30,2021-02-12,OS,316,E,OSU,OSSUM
2021-02-02,2021-02-02,2021-02-05,OS,322,A,OS3,OSSUM
2021-02-02,2021-01-25,2021-02-05,OS,322,A,OS3,OSSUM
2021-02-02,2021-02-01,2021-02-12,OS,329,A,OS3,OSSUM
2021-02-02,2021-02-01,2021-02-09,OS,354,A,OS1,OSSUM
2021-02-02,2021-02-01,2021-02-11,OS,3545,A,OS3,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,3545,E,OSU,OSOKU
2021-02-02,2021-02-02,2021-02-11,OS,359,E,OSDD,OSSUM
2021-02-02,2021-02-02,2021-02-11,OS,359,E,OSDD,OSSUM
2021-02-02,2021-02-02,2021-02-11,OS,359,E,OSDD,OSSUM
2021-02-02,2021-02-01,2021-02-10,OS,384,E,OSDS,OSOKU
2021-02-02,2021-01-26,2021-02-05,OS,405,A,OS1,OSOSE
2021-02-02,2021-02-01,2021-02-09,OS,409,A,OS3,OSSUM
2021-02-02,2021-02-01,2021-02-09,OS,409,A,OS3,OSSUM
2021-02-02,2021-02-02,2021-02-05,OS,410,A,OS1,OSSUM
2021-02-02,2021-02-02,2021-02-05,OS,410,A,OS3,OSSUM
2021-02-02,2021-02-01,2021-02-10,OS,427,A,OS3,OSSUM
2021-02-02,2021-02-01,2021-02-11,OS,472,A,OS1,OSOSE
2021-02-02,2021-02-02,2021-02-12,OS,472,A,OS1,OSOSE
2021-02-02,2021-02-02,2021-02-12,OS,472,A,OS1,OSOSE
2021-02-02,2021-02-02,2021-02-12,OS,472,A,OS1,OSOSE
2021-02-02,2021-02-02,2021-02-12,OS,472,A,OS3,OSOSE
2021-02-02,2021-02-02,2021-02-12,OS,472,A,OS3,OSOSE
2021-02-02,2021-01-26,2021-02-05,OS,472,A,OS1,OSSUM
2021-02-02,2021-01-26,2021-02-05,OS,472,A,OS1,OSOSE
2021-02-02,2021-01-29,2021-02-08,OS,472,A,OS1,OSOSE
2021-02-02,2021-02-01,2021-02-10,OS,483,E,OSDD,OSOKU
2021-02-02,2021-01-26,2021-02-04,OS,483,E,OSDS,OSOKU
2021-02-02,2021-01-29,2021-02-07,OS,483,E,OSDS,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,484,A,OS3,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,484,A,OS3,OSSUM
2021-02-02,2021-02-01,2021-02-01,OS,484,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-01,OS,484,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-01,OS,484,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-01,OS,484,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-01,OS,484,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-01,OS,484,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-01,OS,484,E,OSDS,OSOKU
2021-02-02,2021-02-01,2021-02-01,OS,484,E,OSDD,OSOKU
2021-02-02,2021-02-01,2021-02-03,OS,484,E,OSDD,OSOKU
2021-02-02,2021-01-25,2021-03-03,OS,484,E,OSU,OSOKU
2021-02-02,2021-02-02,2021-02-12,OS,490,E,OSU,OSSUM
2021-02-02,2021-02-01,2021-02-11,OS,497,A,OS3,OSOKU
2021-02-02,2021-02-01,2021-02-08,OS,543,A,OS2,OSOKU
2021-02-02,2021-01-31,2021-02-01,OS,555,E,OSDD,OSSUM
2021-02-02,2021-02-01,2021-02-12,OS,565,E,OSU,OSSUM
2021-02-02,2021-02-02,2021-02-11,OS,575,A,OS2,OSSUM
2021-02-02,2021-01-25,2021-02-19,OS,600,A,OS1,OSOSE
2021-02-02,2021-02-02,2021-02-02,OS,652,A,OS1,OSSUM
2021-02-02,2021-02-02,2021-02-02,OS,652,A,OS1,OSOSE
2021-02-02,2021-02-02,2021-02-02,OS,652,A,OS3,OSOSE
2021-02-02,2021-02-02,2021-02-02,OS,652,A,OS3,OSSUM
2021-02-02,2021-02-01,2021-02-11,OS,688,E,OSDD,OSOKU
2021-02-02,2021-02-02,2021-02-12,OS,755,A,OS3,OSSUM
2021-02-02,2021-01-02,2021-01-12,OS,755,E,OSDS,OSOKU
2021-02-02,2021-01-31,2021-02-10,OS,755,E,OSDS,OSOKU
2021-02-02,2021-02-02,2021-02-12,OS,811,A,OS1,OSSUM
2021-02-02,2021-01-27,2021-02-06,OS,815,A,OS1,OSSUM
2021-02-02,2021-02-01,2021-02-10,OS,829,E,OSU,OSOKU
2021-02-02,2021-01-30,2021-02-08,OS,829,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-05,OS,859,A,OS1,OSOSE
2021-02-02,2021-02-01,2021-02-11,OS,859,A,OS2,OSOSE
2021-02-02,2021-02-01,2021-02-11,OS,859,A,OS3,OSOSE
2021-02-02,2021-02-01,2021-02-11,OS,859,A,OS3,OSOSE
2021-02-02,2021-02-01,2021-02-11,OS,859,A,OS3,OSOSE
2021-02-02,2021-02-01,2021-02-11,OS,859,A,OS3,OSOSE
2021-02-02,2021-02-01,2021-02-11,OS,859,A,OS3,OSSUM
2021-02-02,2021-01-26,2021-03-01,OS,859,A,OS3,OSOSE
2021-02-02,2021-01-26,2021-02-02,OS,859,A,OS2,OSSUM
2021-02-02,2021-01-26,2021-02-05,OS,859,A,OS1,OSSUM
2021-02-02,2021-01-27,2021-03-01,OS,859,A,OS3,OSOSE
2021-02-02,2021-01-27,2021-03-01,OS,859,A,OS3,OSOSE
2021-02-02,2021-01-27,2021-02-06,OS,859,A,OS1,OSOKU
2021-02-02,2021-01-27,2021-02-06,OS,859,A,OS3,OSSUM
2021-02-02,2021-01-28,2021-03-01,OS,859,A,OS3,OSOSE
2021-02-02,2021-01-29,2021-02-08,OS,859,A,OS2,OSOSE
2021-02-02,2021-01-29,2021-02-08,OS,859,A,OS3,OSOSE
2021-02-02,2021-01-26,2021-02-05,OS,961,A,OS1,OSSUM
2021-02-02,2021-02-02,2021-02-12,OS,962,A,OS2,OSSUM
2021-02-02,2021-02-02,2021-02-12,OS,964,A,OS3,OSSUM
2021-02-02,2021-02-02,2021-02-12,OS,969,A,OS1,OSOSE
2021-02-02,2021-02-02,2021-02-12,OS,969,A,OS2,OSOSE
2021-02-02,2021-02-02,2021-02-12,OS,969,A,OS2,OSOSE
2021-02-02,2021-02-02,2021-02-12,OS,969,A,OS3,OSOSE
2021-02-02,2021-02-02,2021-02-12,OS,969,A,OS3,OSOSE
2021-02-02,2021-02-01,2021-02-10,OS,980,E,OSDS,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,981,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,981,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-10,OS,982,A,OS2,OSSUM
2021-02-02,2021-02-01,2021-02-10,OS,982,A,OS3,OSSUM
2021-02-02,2021-02-01,2021-02-10,OS,982,A,OS3,OSSUM
2021-02-02,2021-02-01,2021-02-11,OS,9855,E,OSU,OSOKU
2021-02-02,2021-02-01,2021-02-10,OSPP,138,E,OSPPDS,OSPPOKU
2021-02-02,2021-01-26,2021-02-03,OSPP,138,E,OSPPDD,OSPPOKU
2021-02-02,2021-02-01,2021-02-01,OSPP,206,A,OSPP1,OSPPOSE
2021-02-02,2021-02-01,2021-02-02,OSPP,206,A,OSPP5,OSPPSUM
2021-02-02,2021-02-01,2021-02-05,OSPP,206,A,OSPP2,OSPPSUM
2021-02-02,2021-02-01,2021-02-05,OSPP,206,A,OSPP3,OSPPSUM
2021-02-02,2021-02-01,2021-02-05,OSPP,206,A,OSPP3,OSPPSUM
2021-02-02,2021-02-01,2021-02-05,OSPP,206,A,OSPP3,OSPPSUM
2021-02-02,2021-02-01,2021-02-05,OSPP,206,A,OSPP4,OSPPSUM
2021-02-02,2021-02-01,2021-02-05,OSPP,206,A,OSPP5,OSPPSUM
2021-02-02,2021-02-01,2021-02-05,OSPP,206,A,OSPP5,OSPPSUM
2021-02-02,2021-02-01,2021-02-05,OSPP,206,A,OSPP5,OSPPSUM
2021-02-02,2021-02-01,2021-02-05,OSPP,206,A,OSPP5,OSPPSUM
2021-02-02,2021-02-01,2021-02-05,OSPP,206,A,OSPP6,OSPPSUM
2021-02-02,2021-02-01,2021-02-05,OSPP,206,A,OSPP7,OSPPSUM
2021-02-02,2021-02-01,2021-02-05,OSPP,206,A,OSPPST4,OSPPOSE
2021-02-02,2021-02-01,2021-02-28,OSPP,206,A,OSPPST1,OSPPOSE
2021-02-02,2021-02-01,2021-02-28,OSPP,206,A,OSPPST3,OSPPOSE
2021-02-02,2021-02-01,2021-02-28,OSPP,206,A,OSPPST3,OSPPOSE
2021-02-02,2021-02-01,2021-02-28,OSPP,206,A,OSPPST4,OSPPOSE
2021-02-02,2021-02-01,2021-02-28,OSPP,206,A,OSPPST6,OSPPOSE
2021-02-02,2021-02-02,2021-02-12,OSPP,235,A,OSPP7,OSPPOKU
2021-02-02,2021-02-01,2021-02-11,OSPP,235,E,OSPPU,OSPPSUM
2021-02-02,2021-02-01,2021-02-11,OSPP,281,A,ZAVVSK4,OSPPOKU
2021-02-02,2021-02-01,2021-02-11,OSPP,281,E,OSPPU,OSPPOKU
2021-02-02,2021-02-01,2021-02-11,OSPP,281,E,OSPPU,OSPPOKU
2021-02-02,2021-02-01,2021-02-11,OSPP,281,E,OSPPU,OSPPOKU
2021-02-02,2021-02-01,2021-02-11,OSPP,281,E,OSPPDD,OSPPOKU
2021-02-02,2021-02-01,2021-02-11,OSPP,281,E,OSPPDD,OSPPSUM
2021-02-02,2021-01-24,2021-01-24,OSPP,281,E,OSPPDD,OSPPSUM
2021-02-02,2021-01-24,2021-01-24,OSPP,281,E,OSPPDD,OSPPSUM
2021-02-02,2021-01-25,2021-01-25,OSPP,281,E,OSPPU,OSPPSUM
2021-02-02,2021-01-27,2021-02-01,OSPP,281,E,OSPPDD,OSPPSUM
2021-02-02,2021-01-27,2021-02-01,OSPP,281,E,OSPPDD,OSPPSUM
2021-02-02,2021-02-01,2021-02-01,OSPP,3518,E,OSPPU,OSPPOKU
2021-02-02,2021-02-01,2021-02-01,OSPP,3518,E,OSPPU,OSPPOKU
2021-02-02,2021-02-01,2021-02-01,OSPP,3518,E,OSPPU,OSPPOKU
2021-02-02,2021-02-01,2021-02-01,OSPP,3518,E,OSPPU,OSPPOKU
